12	37	0
12	47	1
12	113	0
12	139	0
12	184	0
12	115	0
12	288	0
12	249	0
12	425	0
12	33	0
12	426	0
12	414	0
12	218	0
12	441	0
12	440	1
12	0	0
12	287	0
12	183	0
12	311	0
12	335	0
12	286	1
12	273	0
12	334	0
12	140	1
12	165	0
12	133	0
12	55	0
13	454	1
13	372	1
13	185	1
13	442	1
13	71	1
13	336	1
13	46	0
13	349	1
13	384	0
13	56	0
13	114	1
13	37	1
13	47	1
13	113	1
13	139	1
13	184	0
13	115	1
13	288	1
13	249	1
13	425	1
13	33	0
13	426	1
13	414	1
13	218	1
13	441	1
13	440	1
13	0	1
13	287	0
13	183	1
13	311	1
13	335	1
13	286	1
13	273	1
13	334	1
13	140	1
13	165	1
13	133	1
13	55	1
14	454	1
14	372	0
14	185	0
14	442	1
14	71	0
14	336	1
14	46	0
14	349	1
14	384	0
14	56	1
14	114	0
14	37	1
14	47	1
14	113	1
14	139	1
14	184	1
14	115	1
14	288	1
14	249	1
14	425	0
14	33	0
14	426	0
14	414	1
14	218	1
14	441	1
14	440	1
14	0	0
14	287	1
14	183	0
14	311	0
14	335	1
14	286	1
14	273	0
14	334	0
14	140	1
14	165	1
14	133	1
14	55	1
15	454	0
15	372	1
15	185	0
15	442	0
15	71	1
15	336	1
15	46	1
15	349	1
15	384	1
15	56	0
15	114	1
15	37	0
15	47	1
15	113	1
15	139	1
15	184	0
15	115	1
15	288	0
15	249	1
15	425	1
15	33	1
15	426	1
15	414	1
15	218	0
15	441	0
15	440	1
15	0	0
15	287	0
15	183	0
15	311	0
15	335	1
15	286	1
15	273	1
15	334	1
15	140	1
15	165	1
15	133	1
15	55	1
16	454	0
16	372	1
16	185	0
16	442	0
16	71	0
16	336	0
16	46	0
16	349	1
16	384	1
16	56	0
16	114	0
16	37	1
16	47	1
16	113	0
16	139	1
16	184	0
16	115	1
16	288	0
16	249	1
16	425	0
16	33	0
16	426	0
16	414	0
16	218	0
16	441	0
16	440	1
16	0	1
16	287	0
16	183	0
16	311	0
16	335	0
16	286	1
16	273	0
16	334	1
16	140	1
16	165	0
16	133	0
16	55	0
17	454	1
17	372	1
17	185	0
17	442	0
17	71	1
17	336	0
17	46	1
17	349	0
17	384	1
17	56	0
17	114	0
17	37	1
17	47	1
17	113	1
17	139	1
17	184	1
17	115	1
17	288	0
17	249	1
17	425	1
17	33	0
17	426	1
17	414	0
17	218	1
17	441	1
17	440	1
17	0	1
17	287	1
17	183	0
17	311	1
17	335	1
17	286	1
17	273	1
17	334	1
17	140	1
17	165	1
17	133	1
17	55	1
18	454	1
18	372	1
18	185	1
18	442	1
18	71	1
18	336	1
18	46	0
18	349	1
18	384	1
18	56	1
18	114	1
18	37	1
18	47	0
18	113	0
18	139	0
18	184	1
18	115	1
18	288	1
18	249	1
18	425	1
18	33	1
18	426	1
18	414	1
18	218	1
18	441	1
18	440	1
18	0	1
18	287	1
18	183	1
18	311	1
18	335	1
18	286	0
18	273	1
18	334	1
18	140	1
18	165	1
18	133	1
18	55	1
19	454	1
19	372	0
19	185	1
19	442	0
19	71	1
19	336	0
19	46	1
19	349	0
19	384	1
19	56	0
19	114	0
19	37	1
19	47	1
19	113	0
19	139	1
19	184	0
19	115	1
19	288	0
19	249	0
19	425	0
19	33	0
19	426	0
19	414	0
19	218	1
19	441	1
19	440	1
19	0	0
19	287	0
19	183	0
19	311	0
19	335	0
19	286	1
19	273	1
19	334	1
19	140	1
19	165	1
19	133	1
19	55	0
20	454	1
20	372	1
20	185	0
20	442	0
20	71	0
20	336	0
20	46	0
20	349	0
20	384	1
20	56	0
20	114	0
20	37	0
20	47	1
20	113	0
20	139	1
20	184	0
20	115	0
20	288	0
20	249	1
20	425	0
20	33	1
20	426	0
20	414	0
20	218	0
20	441	1
20	440	1
20	0	0
20	287	1
20	183	0
20	311	0
20	335	1
20	286	1
20	273	0
20	334	0
20	140	0
20	165	0
20	133	0
20	55	0
21	454	0
21	372	1
21	185	0
21	442	0
21	71	0
21	336	0
21	46	0
21	349	0
21	384	0
21	56	0
21	114	1
21	37	1
21	47	1
21	113	0
21	139	0
21	184	0
21	115	0
21	288	0
21	249	1
21	425	1
21	33	1
21	426	0
21	414	0
21	218	0
21	441	1
21	440	1
21	0	0
21	287	0
21	183	0
21	311	1
21	335	1
21	286	1
21	273	1
21	334	1
21	140	0
21	165	0
21	133	0
21	55	1
22	454	1
22	372	1
22	185	1
22	442	1
22	71	1
22	336	1
22	46	1
22	349	1
22	384	1
22	56	1
22	114	1
22	37	1
22	47	1
22	113	1
22	139	1
22	184	1
22	115	1
22	288	0
22	249	1
22	425	1
22	33	1
22	426	1
22	414	0
22	218	1
22	441	1
22	440	1
22	0	1
22	287	1
22	183	1
22	311	0
22	335	1
22	286	1
22	273	1
22	334	1
22	140	1
22	165	1
22	133	1
22	55	1
23	454	1
23	372	0
23	185	1
23	442	1
23	71	1
23	336	1
23	46	0
23	349	0
23	384	1
23	56	0
23	114	1
23	37	1
23	47	1
23	113	0
23	139	0
23	184	1
23	115	0
23	288	0
23	249	1
23	425	1
23	33	1
23	426	0
23	414	0
23	218	0
23	441	1
23	440	0
23	0	0
23	287	0
23	183	1
23	311	0
23	335	0
23	286	0
23	273	0
23	334	0
23	140	0
23	165	0
23	133	0
23	55	0
24	454	0
24	372	1
24	185	1
24	442	1
24	71	0
24	336	0
24	46	0
24	349	1
24	384	0
24	56	0
24	114	0
24	37	0
24	47	1
24	113	0
24	139	0
24	184	0
24	115	0
24	288	0
24	249	0
24	425	1
24	33	0
24	426	0
24	414	0
24	218	0
24	441	1
24	440	0
24	0	0
24	287	0
24	183	0
24	311	0
24	335	1
24	286	1
24	273	1
24	334	0
24	140	0
24	165	1
24	133	1
24	55	0
25	454	0
25	372	0
25	185	1
25	442	1
25	71	0
25	336	0
25	46	0
25	349	1
25	384	0
25	56	0
25	114	0
25	37	0
25	47	1
25	113	0
25	139	1
25	184	0
25	115	1
25	288	1
25	249	0
25	425	1
25	33	0
25	426	0
25	414	1
25	218	0
25	441	1
25	440	0
25	0	0
25	287	0
25	183	0
25	311	0
25	335	1
25	286	1
25	273	0
25	334	1
25	140	0
25	165	1
25	133	0
25	55	1
26	454	0
26	372	0
26	185	0
26	442	0
26	71	0
26	336	0
26	46	0
26	349	0
26	384	0
26	56	1
26	114	0
26	37	0
26	47	1
26	113	1
26	139	1
26	184	1
26	115	1
26	288	0
26	249	0
26	425	1
26	33	1
26	426	0
26	414	0
26	218	0
26	441	1
26	440	0
26	0	0
26	287	0
26	183	0
26	311	0
26	335	1
26	286	1
26	273	0
26	334	1
26	140	0
26	165	1
26	133	1
26	55	0
27	454	0
27	372	0
27	185	0
27	442	0
27	71	0
27	336	0
27	46	1
27	349	0
27	384	0
27	56	0
27	114	0
27	37	1
27	47	0
27	113	0
27	139	0
27	184	1
27	115	0
27	288	1
27	249	0
27	425	0
27	33	0
27	426	0
27	414	1
27	218	0
27	441	1
27	440	0
27	0	1
27	287	0
27	183	1
27	311	1
27	335	1
27	286	1
27	273	0
27	334	0
27	140	0
27	165	0
27	133	0
27	55	0
28	454	0
28	372	1
28	185	1
28	442	0
28	71	1
28	336	1
28	46	0
28	349	0
28	384	1
28	56	1
28	114	1
28	37	1
28	47	0
28	113	1
28	139	0
28	184	1
28	115	0
28	288	0
28	249	1
28	425	0
28	33	1
28	426	1
28	414	1
28	218	0
28	441	0
28	440	1
28	0	0
28	287	1
28	183	1
28	311	0
28	335	1
28	286	1
28	273	1
28	334	1
28	140	0
28	165	0
28	133	0
28	55	1
29	454	1
29	372	1
29	185	1
29	442	0
29	71	1
29	336	0
29	46	0
29	349	0
29	384	1
29	56	0
29	114	0
29	37	1
29	47	0
29	113	0
29	139	1
29	184	0
29	115	1
29	288	0
29	249	0
29	425	1
29	33	1
29	426	0
29	414	0
29	218	0
29	441	1
29	440	1
29	0	0
29	287	0
29	183	1
29	311	0
29	335	1
29	286	1
29	273	1
29	334	1
29	140	1
29	165	0
29	133	1
29	55	1
30	454	1
30	372	0
30	185	1
30	442	0
30	71	1
30	336	1
30	46	1
30	349	0
30	384	0
30	56	1
30	114	1
30	37	1
30	47	0
30	113	0
30	139	1
30	184	0
30	115	1
30	288	1
30	249	1
30	425	1
30	33	1
30	426	1
30	414	1
30	218	1
30	441	0
30	440	0
30	0	0
30	287	1
30	183	1
30	311	1
30	335	1
30	286	0
30	273	1
30	334	1
30	140	0
30	165	1
30	133	1
30	55	1
31	454	1
31	372	0
31	185	0
31	442	1
31	71	0
31	336	0
31	46	0
31	349	0
31	384	1
31	56	0
31	114	0
31	37	0
31	47	0
31	113	1
31	139	1
31	184	1
31	115	1
31	288	0
31	249	1
31	425	0
31	33	0
31	426	0
31	414	0
31	218	1
31	441	0
31	440	1
31	0	1
31	287	0
31	183	1
31	311	0
31	335	0
31	286	0
31	273	0
31	334	0
31	140	1
31	165	0
31	133	0
31	55	1
32	454	1
32	372	0
32	185	1
32	442	1
32	71	1
32	336	1
32	46	0
32	349	0
32	384	0
32	56	1
32	114	1
32	37	1
32	47	0
32	113	0
32	139	1
32	184	0
32	115	0
32	288	0
32	249	1
32	425	0
32	33	1
32	426	1
32	414	0
32	218	0
32	441	1
32	440	1
32	0	0
32	287	0
32	183	1
32	311	0
32	335	1
32	286	1
32	273	1
32	334	1
32	140	0
32	165	0
32	133	0
32	55	0
33	454	1
33	372	1
33	185	0
33	442	1
33	71	1
33	336	0
33	46	0
33	349	0
33	384	1
33	56	0
33	114	0
33	37	1
33	47	0
33	113	0
33	139	1
33	184	1
33	115	1
33	288	0
33	249	1
33	425	0
33	33	1
33	426	1
33	414	0
33	218	0
33	441	0
33	440	1
33	0	0
33	287	0
33	183	1
33	311	0
33	335	0
33	286	1
33	273	0
33	334	1
33	140	1
33	165	0
33	133	0
33	55	0
34	454	1
34	372	1
34	185	1
34	442	1
34	71	0
34	336	1
34	46	0
34	349	1
34	384	1
34	56	1
34	114	0
34	37	0
34	47	1
34	113	1
34	139	1
34	184	1
34	115	1
34	288	0
34	249	1
34	425	1
34	33	1
34	426	0
34	414	0
34	218	0
34	441	0
34	440	1
34	0	0
34	287	1
34	183	1
34	311	1
34	335	1
34	286	1
34	273	1
34	334	1
34	140	1
34	165	0
34	133	0
34	55	1
35	454	1
35	372	1
35	185	1
35	442	0
35	71	0
35	336	0
35	46	1
35	349	0
35	384	0
35	56	0
35	114	0
35	37	0
35	47	0
35	113	0
35	139	1
35	184	0
35	115	0
35	288	1
35	249	0
35	425	0
35	33	0
35	426	1
35	414	0
35	218	0
35	441	1
35	440	1
35	0	1
35	287	0
35	183	1
35	311	0
35	335	0
35	286	0
35	273	0
35	334	1
35	140	0
35	165	0
35	133	1
35	55	0
36	454	0
36	372	1
36	185	0
36	442	0
36	71	1
36	336	0
36	46	1
36	349	1
36	384	1
36	56	0
36	114	0
36	37	0
36	47	0
36	113	0
36	139	1
36	184	0
36	115	0
36	288	0
36	249	0
36	425	0
36	33	1
36	426	0
36	414	0
36	218	0
36	441	1
36	440	0
36	0	0
36	287	0
36	183	1
36	311	0
36	335	0
36	286	1
36	273	0
36	334	0
36	140	0
36	165	0
36	133	0
36	55	0
37	454	0
37	372	1
37	185	0
37	442	0
37	71	1
37	336	0
37	46	0
37	349	1
37	384	1
37	56	0
37	114	1
37	37	0
37	47	1
37	113	0
37	139	1
37	184	0
37	115	1
37	288	0
37	249	0
37	425	1
37	33	1
37	426	0
37	414	0
37	218	0
37	441	1
37	440	0
37	0	0
37	287	0
37	183	1
37	311	1
37	335	1
37	286	1
37	273	0
37	334	1
37	140	1
37	165	1
37	133	0
37	55	1
38	454	0
38	372	0
38	185	1
38	442	0
38	71	0
38	336	0
38	46	1
38	349	0
38	384	1
38	56	0
38	114	0
38	37	1
38	47	0
38	113	1
38	139	1
38	184	1
38	115	1
38	288	1
38	249	0
38	425	0
38	33	1
38	426	0
38	414	0
38	218	1
38	441	1
38	440	1
38	0	0
38	287	1
38	183	1
38	311	0
38	335	1
38	286	1
38	273	1
38	334	1
38	140	0
38	165	0
38	133	0
38	55	1
39	454	0
39	372	1
39	185	0
39	442	0
39	71	1
39	336	0
39	46	0
39	349	1
39	384	1
39	56	0
39	114	1
39	37	0
39	47	1
39	113	0
39	139	1
39	184	0
39	115	0
39	288	0
39	249	0
39	425	1
39	33	0
39	426	0
39	414	0
39	218	0
39	441	1
39	440	1
39	0	0
39	287	0
39	183	1
39	311	0
39	335	0
39	286	1
39	273	0
39	334	1
39	140	0
39	165	0
39	133	0
39	55	0
40	454	1
40	372	1
40	185	0
40	442	1
40	71	0
40	336	1
40	46	0
40	349	0
40	384	1
40	56	0
40	114	0
40	37	0
40	47	0
40	113	0
40	139	1
40	184	0
40	115	1
40	288	1
40	249	0
40	425	0
40	33	0
40	426	0
40	414	0
40	218	1
40	441	0
40	440	1
40	0	0
40	287	1
40	183	1
40	311	0
40	335	1
40	286	1
40	273	1
40	334	0
40	140	1
40	165	0
40	133	1
40	55	1
41	454	0
41	372	1
41	185	0
41	442	0
41	71	0
41	336	0
41	46	0
41	349	1
41	384	1
41	56	0
41	114	0
41	37	0
41	47	0
41	113	0
41	139	1
41	184	0
41	115	0
41	288	1
41	249	0
41	425	0
41	33	0
41	426	0
41	414	0
41	218	0
41	441	1
41	440	0
41	0	0
41	287	0
41	183	0
41	311	0
41	335	0
41	286	1
41	273	0
41	334	0
41	140	0
41	165	0
41	133	0
41	55	1
42	454	1
42	372	1
42	185	1
42	442	1
42	71	1
42	336	1
42	46	1
42	349	1
42	384	1
42	56	1
42	114	1
42	37	1
42	47	0
42	113	0
42	139	1
42	184	1
42	115	1
42	288	1
42	249	1
42	425	0
42	33	0
42	426	1
42	414	0
42	218	1
42	441	1
42	440	1
42	0	1
42	287	0
42	183	1
42	311	1
42	335	1
42	286	1
42	273	1
42	334	1
42	140	1
42	165	1
42	133	1
42	55	1
43	454	1
43	372	1
43	185	1
43	442	0
43	71	1
43	336	1
43	46	1
43	349	0
43	384	1
43	56	1
43	114	1
43	37	1
43	47	0
43	113	0
43	139	1
43	184	1
43	115	0
43	288	0
43	249	1
43	425	0
43	33	0
43	426	1
43	414	0
43	218	0
43	441	1
43	440	1
43	0	0
43	287	1
43	183	1
43	311	1
43	335	1
43	286	1
43	273	1
43	334	1
43	140	0
43	165	1
43	133	0
43	55	1
44	454	1
44	372	1
44	185	1
44	442	1
44	71	1
44	336	1
44	46	1
44	349	0
44	384	0
44	56	1
44	114	1
44	37	1
44	47	1
44	113	1
44	139	1
44	184	1
44	115	1
44	288	1
44	249	0
44	425	0
44	33	1
44	426	0
44	414	0
44	218	1
44	441	1
44	440	1
44	0	0
44	287	1
44	183	1
44	311	1
44	335	1
44	286	1
44	273	1
44	334	1
44	140	1
44	165	1
44	133	1
44	55	1
45	454	1
45	372	1
45	185	1
45	442	0
45	71	0
45	336	1
45	46	0
45	349	0
45	384	1
45	56	1
45	114	1
45	37	1
45	47	1
45	113	1
45	139	1
45	184	0
45	115	1
45	288	1
45	249	1
45	425	0
45	33	1
45	426	0
45	414	0
45	218	0
45	441	1
45	440	1
45	0	0
45	287	0
45	183	1
45	311	0
45	335	1
45	286	1
45	273	1
45	334	1
45	140	1
45	165	1
45	133	1
45	55	1
46	454	1
46	372	1
46	185	0
46	442	0
46	71	0
46	336	1
46	46	1
46	349	1
46	384	1
46	56	0
46	114	0
46	37	1
46	47	0
46	113	1
46	139	1
46	184	0
46	115	1
46	288	1
46	249	1
46	425	0
46	33	1
46	426	1
46	414	0
46	218	0
46	441	0
46	440	1
46	0	0
46	287	1
46	183	1
46	311	0
46	335	1
46	286	1
46	273	1
46	334	1
46	140	0
46	165	0
46	133	1
46	55	1
47	454	0
47	372	0
47	185	1
47	442	0
47	71	1
47	336	1
47	46	1
47	349	1
47	384	1
47	56	0
47	114	1
47	37	0
47	47	1
47	113	1
47	139	1
47	184	1
47	115	1
47	288	0
47	249	1
47	425	0
47	33	0
47	426	1
47	414	0
47	218	1
47	441	0
47	440	1
47	0	0
47	287	1
47	183	0
47	311	1
47	335	1
47	286	0
47	273	0
47	334	1
47	140	0
47	165	1
47	133	1
47	55	1
48	454	1
48	372	1
48	185	1
48	442	1
48	71	1
48	336	1
48	46	1
48	349	1
48	384	1
48	56	1
48	114	1
48	37	1
48	47	0
48	113	1
48	139	1
48	184	1
48	115	1
48	288	1
48	249	1
48	425	1
48	33	1
48	426	1
48	414	1
48	218	1
48	441	1
48	440	1
48	0	1
48	287	1
48	183	1
48	311	1
48	335	1
48	286	0
48	273	1
48	334	1
48	140	1
48	165	1
48	133	1
48	55	1
49	454	1
49	372	0
49	185	1
49	442	1
49	71	1
49	336	1
49	46	1
49	349	1
49	384	0
49	56	1
49	114	1
49	37	1
49	47	0
49	113	1
49	139	1
49	184	1
49	115	1
49	288	1
49	249	1
49	425	1
49	33	1
49	426	1
49	414	1
49	218	1
49	441	0
49	440	0
49	0	1
49	287	1
49	183	1
49	311	1
49	335	1
49	286	0
49	273	1
49	334	1
49	140	1
49	165	1
49	133	1
49	55	1
50	454	0
50	372	0
50	185	0
50	442	0
50	71	1
50	336	1
50	46	1
50	349	1
50	384	0
50	56	0
50	114	1
50	37	0
50	47	0
50	113	0
50	139	0
50	184	1
50	115	0
50	288	0
50	249	0
50	425	1
50	33	0
50	426	0
50	414	0
50	218	0
50	441	0
50	440	0
50	0	0
50	287	0
50	183	0
50	311	0
50	335	1
50	286	0
50	273	0
50	334	1
50	140	1
50	165	1
50	133	1
50	55	0
51	454	0
51	372	1
51	185	0
51	442	0
51	71	0
51	336	0
51	46	1
51	349	1
51	384	1
51	56	0
51	114	0
51	37	0
51	47	1
51	113	1
51	139	0
51	184	1
51	115	0
51	288	0
51	249	1
51	425	1
51	33	1
51	426	0
51	414	0
51	218	0
51	441	0
51	440	1
51	0	0
51	287	0
51	183	0
51	311	0
51	335	0
51	286	1
51	273	0
51	334	0
51	140	0
51	165	0
51	133	0
51	55	1
52	454	0
52	372	1
52	185	1
52	442	1
52	71	1
52	336	1
52	46	1
52	349	1
52	384	1
52	56	1
52	114	1
52	37	0
52	47	1
52	113	0
52	139	0
52	184	1
52	115	1
52	288	0
52	249	0
52	425	1
52	33	0
52	426	1
52	414	0
52	218	0
52	441	0
52	440	0
52	0	0
52	287	0
52	183	0
52	311	0
52	335	1
52	286	1
52	273	0
52	334	1
52	140	0
52	165	0
52	133	1
52	55	0
53	454	1
53	372	1
53	185	0
53	442	1
53	71	0
53	336	0
53	46	0
53	349	1
53	384	0
53	56	1
53	114	0
53	37	0
53	47	1
53	113	1
53	139	1
53	184	1
53	115	0
53	288	1
53	249	1
53	425	1
53	33	0
53	426	0
53	414	1
53	218	1
53	441	1
53	440	1
53	0	0
53	287	0
53	183	0
53	311	0
53	335	1
53	286	1
53	273	0
53	334	0
53	140	1
53	165	1
53	133	1
53	55	1
54	454	1
54	372	1
54	185	0
54	442	1
54	71	0
54	336	1
54	46	0
54	349	0
54	384	0
54	56	1
54	114	1
54	37	0
54	47	1
54	113	0
54	139	0
54	184	1
54	115	1
54	288	1
54	249	1
54	425	1
54	33	1
54	426	1
54	414	0
54	218	1
54	441	0
54	440	0
54	0	0
54	287	1
54	183	1
54	311	1
54	335	1
54	286	0
54	273	1
54	334	0
54	140	1
54	165	1
54	133	1
54	55	0
55	454	1
55	372	1
55	185	0
55	442	1
55	71	0
55	336	1
55	46	0
55	349	1
55	384	1
55	56	0
55	114	1
55	37	0
55	47	1
55	113	1
55	139	0
55	184	1
55	115	1
55	288	0
55	249	1
55	425	1
55	33	1
55	426	0
55	414	0
55	218	1
55	441	0
55	440	0
55	0	1
55	287	1
55	183	1
55	311	1
55	335	1
55	286	0
55	273	0
55	334	0
55	140	0
55	165	1
55	133	1
55	55	1
56	454	1
56	372	1
56	185	1
56	442	1
56	71	0
56	336	1
56	46	0
56	349	1
56	384	1
56	56	1
56	114	1
56	37	0
56	47	1
56	113	1
56	139	0
56	184	1
56	115	1
56	288	1
56	249	0
56	425	1
56	33	1
56	426	1
56	414	0
56	218	0
56	441	0
56	440	0
56	0	0
56	287	0
56	183	0
56	311	1
56	335	1
56	286	0
56	273	0
56	334	1
56	140	1
56	165	1
56	133	0
56	55	0
57	454	0
57	372	0
57	185	0
57	442	0
57	71	0
57	336	0
57	46	0
57	349	0
57	384	0
57	56	0
57	114	1
57	37	0
57	47	0
57	113	0
57	139	0
57	184	0
57	115	0
57	288	1
57	249	0
57	425	1
57	33	0
57	426	1
57	414	0
57	218	0
57	441	0
57	440	0
57	0	0
57	287	1
57	183	0
57	311	1
57	335	1
57	286	0
57	273	1
57	334	0
57	140	0
57	165	1
57	133	0
57	55	1
58	454	1
58	372	0
58	185	0
58	442	1
58	71	1
58	336	1
58	46	0
58	349	0
58	384	0
58	56	1
58	114	1
58	37	1
58	47	0
58	113	1
58	139	1
58	184	0
58	115	1
58	288	0
58	249	1
58	425	1
58	33	1
58	426	1
58	414	0
58	218	0
58	441	0
58	440	1
58	0	1
58	287	1
58	183	1
58	311	0
58	335	1
58	286	1
58	273	1
58	334	0
58	140	0
58	165	1
58	133	0
58	55	0
59	454	0
59	372	1
59	185	0
59	442	0
59	71	0
59	336	1
59	46	1
59	349	1
59	384	0
59	56	0
59	114	1
59	37	0
59	47	1
59	113	1
59	139	0
59	184	1
59	115	0
59	288	0
59	249	0
59	425	1
59	33	0
59	426	0
59	414	0
59	218	0
59	441	0
59	440	0
59	0	1
59	287	0
59	183	0
59	311	0
59	335	1
59	286	0
59	273	0
59	334	0
59	140	0
59	165	0
59	133	0
59	55	0
60	454	0
60	372	0
60	185	0
60	442	0
60	71	0
60	336	0
60	46	1
60	349	1
60	384	0
60	56	1
60	114	1
60	37	0
60	47	1
60	113	0
60	139	0
60	184	1
60	115	0
60	288	0
60	249	0
60	425	1
60	33	0
60	426	1
60	414	0
60	218	0
60	441	1
60	440	1
60	0	1
60	287	0
60	183	1
60	311	0
60	335	1
60	286	0
60	273	0
60	334	0
60	140	1
60	165	0
60	133	0
60	55	1
61	454	1
61	372	0
61	185	1
61	442	0
61	71	1
61	336	1
61	46	1
61	349	0
61	384	0
61	56	1
61	114	1
61	37	1
61	47	0
61	113	1
61	139	1
