20171684310268	39	1
20171684310268	42	0
20171684310268	76	1
20171684310268	108	1
20171684310268	109	1
20171684310268	140	1
20171684310268	478	1
20171684310268	495	1
20171684310268	457	1
20171684310268	622	0
20171684310268	656	1
20171684310268	655	0
20171684310268	280	1
20171684310268	304	1
20171684310268	305	0
20171684310268	510	0
20171684310268	543	0
20171684310268	225	1
20171684310268	427	0
20171684310268	891	0
20171684310268	904	0
20171684310268	32	0
20171684310268	678	1
20171684310268	773	1
20171684310268	244	0
20171684310268	726	0
20171684310268	748	0
20171684310268	749	0
20171684310268	709	0
20171684310268	233	1
20171684310268	708	1
20171684310268	17	0
20171684310268	842	1
20171684310268	866	1
20171684310268	867	0
20171684310268	889	0
20171684310268	890	1
20171684310268	141	0
20171684310268	816	1
20171684310268	479	0
20171684310268	815	0
20171684310268	774	0
20171684310268	3	0
20171684310268	416	0
20171684310268	417	1
20171684310268	331	0
20171684310268	348	0
20171684310268	349	1
20171684310268	68	1
20171684310268	368	1
20171684310268	306	0
20171684310268	330	0
20171684310268	596	0
20171684310268	595	1
20171684310268	587	0
20171684310268	198	1
20171684310268	597	0
20171684310268	169	0
20176807310177	39	1
20176807310177	42	0
20176807310177	76	1
20176807310177	108	1
20176807310177	109	1
20176807310177	140	1
20176807310177	478	0
20176807310177	495	0
20176807310177	457	1
20176807310177	622	0
20176807310177	656	0
20176807310177	655	0
20176807310177	280	0
20176807310177	304	0
20176807310177	305	0
20176807310177	510	0
20176807310177	543	0
20176807310177	225	0
20176807310177	427	0
20176807310177	891	1
20176807310177	904	0
20176807310177	32	0
20176807310177	678	1
20176807310177	773	1
20176807310177	244	0
20176807310177	726	1
20176807310177	748	1
20176807310177	749	0
20176807310177	709	1
20176807310177	233	1
20176807310177	708	0
20176807310177	17	1
20176807310177	842	0
20176807310177	866	0
20176807310177	867	1
20176807310177	889	0
20176807310177	890	0
20176807310177	141	1
20176807310177	816	1
20176807310177	479	0
20176807310177	815	0
20176807310177	774	1
20176807310177	3	0
20176807310177	416	1
20176807310177	417	0
20176807310177	331	1
20176807310177	348	0
20176807310177	349	0
20176807310177	68	0
20176807310177	368	0
20176807310177	306	1
20176807310177	330	1
20176807310177	596	0
20176807310177	595	0
20176807310177	587	0
20176807310177	198	1
20176807310177	597	0
20176807310177	169	1
20177402320036	39	0
20177402320036	42	0
20177402320036	76	1
20177402320036	108	1
20177402320036	109	1
20177402320036	140	1
20177402320036	478	0
20177402320036	495	0
20177402320036	457	1
20177402320036	622	0
20177402320036	656	0
20177402320036	655	0
20177402320036	280	1
20177402320036	304	0
20177402320036	305	0
20177402320036	510	1
20177402320036	543	0
20177402320036	225	0
20177402320036	427	0
20177402320036	891	0
20177402320036	904	0
20177402320036	32	0
20177402320036	678	1
20177402320036	773	1
20177402320036	244	0
20177402320036	726	1
20177402320036	748	0
20177402320036	749	0
20177402320036	709	0
20177402320036	233	1
20177402320036	708	1
20177402320036	17	0
20177402320036	842	1
20177402320036	866	1
20177402320036	867	0
20177402320036	889	0
20177402320036	890	0
20177402320036	141	0
20177402320036	816	0
20177402320036	479	0
20177402320036	815	0
20177402320036	774	0
20177402320036	3	0
20177402320036	416	0
20177402320036	417	0
20177402320036	331	0
20177402320036	348	0
20177402320036	349	0
20177402320036	68	1
20177402320036	368	1
20177402320036	306	1
20177402320036	330	1
20177402320036	596	1
20177402320036	595	0
20177402320036	587	0
20177402320036	198	1
20177402320036	597	0
20177402320036	169	1
20177402320040	39	0
20177402320040	42	0
20177402320040	76	1
20177402320040	108	1
20177402320040	109	1
20177402320040	140	1
20177402320040	478	0
20177402320040	495	0
20177402320040	457	1
20177402320040	622	0
20177402320040	656	0
20177402320040	655	0
20177402320040	280	0
20177402320040	304	0
20177402320040	305	0
20177402320040	510	0
20177402320040	543	0
20177402320040	225	1
20177402320040	427	0
20177402320040	891	0
20177402320040	904	0
20177402320040	32	0
20177402320040	678	1
20177402320040	773	1
20177402320040	244	0
20177402320040	726	1
20177402320040	748	0
20177402320040	749	0
20177402320040	709	1
20177402320040	233	1
20177402320040	708	0
20177402320040	17	0
20177402320040	842	0
20177402320040	866	1
20177402320040	867	0
20177402320040	889	0
20177402320040	890	0
20177402320040	141	0
20177402320040	816	0
20177402320040	479	0
20177402320040	815	0
20177402320040	774	1
20177402320040	3	0
20177402320040	416	0
20177402320040	417	0
20177402320040	331	0
20177402320040	348	0
20177402320040	349	0
20177402320040	68	0
20177402320040	368	0
20177402320040	306	0
20177402320040	330	0
20177402320040	596	0
20177402320040	595	0
20177402320040	587	0
20177402320040	198	1
20177402320040	597	0
20177402320040	169	1
20177403320063	39	0
20177403320063	42	0
20177403320063	76	1
20177403320063	108	1
20177403320063	109	1
20177403320063	140	1
20177403320063	478	0
20177403320063	495	0
20177403320063	457	1
20177403320063	622	0
20177403320063	656	0
20177403320063	655	0
20177403320063	280	0
20177403320063	304	0
20177403320063	305	0
20177403320063	510	0
20177403320063	543	0
20177403320063	225	0
20177403320063	427	0
20177403320063	891	0
20177403320063	904	0
20177403320063	32	0
20177403320063	678	1
20177403320063	773	1
20177403320063	244	0
20177403320063	726	1
20177403320063	748	0
20177403320063	749	0
20177403320063	709	1
20177403320063	233	1
20177403320063	708	1
20177403320063	17	0
20177403320063	842	1
20177403320063	866	1
20177403320063	867	0
20177403320063	889	0
20177403320063	890	0
20177403320063	141	0
20177403320063	816	1
20177403320063	479	0
20177403320063	815	1
20177403320063	774	1
20177403320063	3	0
20177403320063	416	0
20177403320063	417	0
20177403320063	331	0
20177403320063	348	0
20177403320063	349	0
20177403320063	68	1
20177403320063	368	1
20177403320063	306	0
20177403320063	330	0
20177403320063	596	1
20177403320063	595	0
20177403320063	587	0
20177403320063	198	1
20177403320063	597	0
20177403320063	169	1
20181685310139	39	1
20181685310139	42	0
20181685310139	76	1
20181685310139	108	1
20181685310139	109	1
20181685310139	140	1
20181685310139	478	0
20181685310139	495	0
20181685310139	457	1
20181685310139	622	1
20181685310139	656	1
20181685310139	655	1
20181685310139	280	1
20181685310139	304	1
20181685310139	305	0
20181685310139	510	1
20181685310139	543	1
20181685310139	225	0
20181685310139	427	1
20181685310139	891	1
20181685310139	904	1
20181685310139	32	0
20181685310139	678	1
20181685310139	773	1
20181685310139	244	0
20181685310139	726	1
20181685310139	748	0
20181685310139	749	1
20181685310139	709	0
20181685310139	233	1
20181685310139	708	0
20181685310139	17	1
20181685310139	842	0
20181685310139	866	0
20181685310139	867	0
20181685310139	889	0
20181685310139	890	0
20181685310139	141	0
20181685310139	816	0
20181685310139	479	1
20181685310139	815	0
20181685310139	774	0
20181685310139	3	1
20181685310139	416	0
20181685310139	417	1
20181685310139	331	0
20181685310139	348	1
20181685310139	349	0
20181685310139	68	0
20181685310139	368	0
20181685310139	306	1
20181685310139	330	1
20181685310139	596	1
